Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT021;21-Jährige;955094
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT022;22-Jährige;989696
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT023;23-Jährige;995985
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT024;24-Jährige;1011157
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT025;25-Jährige;967850
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT026;26-Jährige;959583
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT027;27-Jährige;954065
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT028;28-Jährige;942967
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT029;29-Jährige;920783
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT030;30-Jährige;935934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT031;31-Jährige;948735
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT032;32-Jährige;1042715
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT033;33-Jährige;1153319
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT034;34-Jährige;1208122
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT035;35-Jährige;1298062
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT036;36-Jährige;1361271
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT037;37-Jährige;1396023
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT038;38-Jährige;1436163
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT039;39-Jährige;1446132
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT040;40-Jährige;1471934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT041;41-Jährige;1463934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT042;42-Jährige;1419889
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT043;43-Jährige;1399349
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT044;44-Jährige;1361891
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT045;45-Jährige;1319398
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT046;46-Jährige;1253391
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT047;47-Jährige;1228841
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT048;48-Jährige;1199763
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT049;49-Jährige;1166096
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT050;50-Jährige;1148046
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT051;51-Jährige;1113855
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT052;52-Jährige;1117256
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT053;53-Jährige;1095815
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT054;54-Jährige;1103272
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT055;55-Jährige;1065894
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT056;56-Jährige;980565
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT057;57-Jährige;923799
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT058;58-Jährige;810138
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT059;59-Jährige;718034
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT060;60-Jährige;952224
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT061;61-Jährige;967657
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT062;62-Jährige;941731
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT063;63-Jährige;1138052
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT064;64-Jährige;1198112
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT065;65-Jährige;1171624
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT066;66-Jährige;1089904
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT067;67-Jährige;1013057
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT068;68-Jährige;979443
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT069;69-Jährige;937396
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT070;70-Jährige;862525
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT071;71-Jährige;688150
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT072;72-Jährige;677310
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT073;73-Jährige;679357
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT074;74-Jährige;704524
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT075;75-Jährige;669442
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT076;76-Jährige;649616
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT077;77-Jährige;589997
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT078;78-Jährige;562120
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT079;79-Jährige;536004
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT080;80-Jährige;477455
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT081;81-Jährige;443098
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT082;82-Jährige;432259
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT083;83-Jährige;418011
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT084;84-Jährige;374843
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT085UM;85 Jahre und mehr;1411316
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2004;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;;Insgesamt;82500849
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT000;unter 1 Jahr;685987
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT001;1-Jährige;708013
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT002;2-Jährige;710594
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT003;3-Jährige;724512
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT004;4-Jährige;741752
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT005;5-Jährige;775287
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT006;6-Jährige;777473
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT007;7-Jährige;793425
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT008;8-Jährige;818432
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT009;9-Jährige;803903
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT010;10-Jährige;779243
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT011;11-Jährige;789354
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT012;12-Jährige;821912
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT013;13-Jährige;843177
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT014;14-Jährige;876808
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT015;15-Jährige;965368
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT016;16-Jährige;956831
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT017;17-Jährige;985333
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT018;18-Jährige;968013
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT019;19-Jährige;960244
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT020;20-Jährige;939660
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT021;21-Jährige;947222
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT022;22-Jährige;964505
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT023;23-Jährige;999016
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT024;24-Jährige;1003405
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT025;25-Jährige;1016846
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT026;26-Jährige;971856
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT027;27-Jährige;962637
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT028;28-Jährige;956210
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT029;29-Jährige;944528
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT030;30-Jährige;922096
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT031;31-Jährige;936798
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT032;32-Jährige;949096
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT033;33-Jährige;1042546
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT034;34-Jährige;1152640
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT035;35-Jährige;1206890
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT036;36-Jährige;1296427
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT037;37-Jährige;1359348
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT038;38-Jährige;1394246
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT039;39-Jährige;1434231
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT040;40-Jährige;1444134
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT041;41-Jährige;1469543
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT042;42-Jährige;1461601
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT043;43-Jährige;1417597
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT044;44-Jährige;1397128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT045;45-Jährige;1359439
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT046;46-Jährige;1316638
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT047;47-Jährige;1250646
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT048;48-Jährige;1225769
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT049;49-Jährige;1196513
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT050;50-Jährige;1162450
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT051;51-Jährige;1144190
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT052;52-Jährige;1109603
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT053;53-Jährige;1112580
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT054;54-Jährige;1090745
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT055;55-Jährige;1097581
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT056;56-Jährige;1059733
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT057;57-Jährige;974440
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT058;58-Jährige;917672
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT059;59-Jährige;804031
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT060;60-Jährige;711709
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT061;61-Jährige;943321
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT062;62-Jährige;957891
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT063;63-Jährige;931758
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT064;64-Jährige;1125345
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT065;65-Jährige;1183296
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT066;66-Jährige;1156267
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT067;67-Jährige;1074640
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT068;68-Jährige;997418
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT069;69-Jährige;962778
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT070;70-Jährige;919682
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT071;71-Jährige;844349
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT072;72-Jährige;673315
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT073;73-Jährige;660340
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT074;74-Jährige;662044
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT075;75-Jährige;682606
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT076;76-Jährige;646251
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT077;77-Jährige;624560
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT078;78-Jährige;565470
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT079;79-Jährige;536238
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT080;80-Jährige;508410
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT081;81-Jährige;450433
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2005;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT082;82-Jährige;414476
